model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,time
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0013165519922040403
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009697669884189963
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009440339636057615
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009166970266960561
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009463689639233053
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.000907308014575392
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009062699973583221
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009125149808824062
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.000937459000851959
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009079569717869163
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009442919981665909
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009207479888573289
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009826109744608402
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.000929019006434828
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009073260007426143
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009019330027513206
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008983970037661493
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009249550057575107
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009674159809947014
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009538520243950188
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009277219651266932
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009054330294020474
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.000906669010873884
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009296290227212012
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009304420091211796
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009042630554176867
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009128620149567723
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.00092523597413674
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008935780497267842
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009003599989227951
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009025690378621221
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009606630192138255
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009243040112778544
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008995910175144672
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009103229967877269
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009036280098371208
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009128059609793127
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009239239734597504
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009337299852631986
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009179069893434644
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009058450232259929
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009328279993496835
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009259019861929119
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009031840017996728
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009014559909701347
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009237340418621898
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009275050251744688
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009128130041062832
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009026449988596141
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008973740041255951
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009305310086347163
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009000159916467965
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.000932746974285692
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009272510069422424
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009001180296763778
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.000891392002813518
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009226960246451199
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009069739608094096
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009256569901481271
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009255809709429741
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0010203199926763773
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0011599980061873794
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009003829909488559
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008925040019676089
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009089739760383964
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009490610100328922
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009788750321604311
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009090570383705199
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008969089831225574
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008955969824455678
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009161680354736745
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009009219938889146
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009416240500286222
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009094750275835395
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008885269635356963
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009099139715544879
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008950600167736411
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.00092176697216928
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009099200251512229
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009285730193369091
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009031440131366253
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008988129557110369
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.000907708948943764
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008941799751482904
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009201570064760745
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009268239955417812
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009241270017810166
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009075210546143353
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008975370437838137
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008911709883250296
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008826330304145813
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009314279886893928
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009220069623552263
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009084289777092636
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009007310145534575
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.000911152979824692
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.00089441699674353
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0008930240292102098
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0011938530369661748
ASN_learnresult_SecureCode Aut_fix,4,14,56,0,798,2758,0,0,0.0009537260048091412
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001298589981161058
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014077710220590234
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001306220015976578
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013151540188118815
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014025999698787928
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012998179881833494
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013958039926365018
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012888990459032357
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001342612027656287
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012796650407835841
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001290296029765159
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013664339785464108
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012981739710085094
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013270180206745863
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001320498005952686
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013041819911450148
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013852540287189186
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013005490181967616
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001354382955469191
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012889790232293308
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012680590152740479
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013569350121542811
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013140499941073358
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013377689756453037
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012742119724862278
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013015010044910014
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013975499896332622
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013379500014707446
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013860389590263367
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012806800077669322
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012834389926865697
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013828560477122664
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013050360139459372
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013428259990178049
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001300790987443179
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013003440108150244
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013927179970778525
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013547989656217396
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013108589919283986
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013059279881417751
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012940600281581283
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013494360027834773
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013310619979165494
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001293590001296252
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001302973018027842
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013622940168716013
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001379195018671453
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014018730144016445
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013006230001337826
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013094890164211392
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001333826978225261
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001340030983556062
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013653049827553332
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012961410102434456
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012806109734810889
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012718699872493744
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012944070040248334
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013970669824630022
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013007390080019832
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012792250490747392
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013157210196368396
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013468519900925457
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014001380186527967
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013446789816953242
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013194229686632752
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013319799909368157
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013271889765746891
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001455090008676052
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013152899919077754
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013055860181339085
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013205420109443367
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013914169976487756
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014017680077813566
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013221839908510447
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.00130027299746871
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.00134567596251145
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014148850459605455
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013523620436899364
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013117779744789004
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001305050973314792
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013740300200879574
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0015027930494397879
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013249070034362376
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0012918689753860235
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013120649964548647
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013955339672975242
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014422659878619015
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013671789783984423
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001316495006904006
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013517460320144892
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014379799831658602
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001417374995071441
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013373399851843715
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001299195981118828
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013221919653005898
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014034259947948158
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0014154769596643746
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001288875995669514
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.0013161039678379893
1_learnresult_MasterCard_fix,5,15,75,0,1140,4290,0,0,0.001389502955134958
LoesTarget,6,3,18,2,101,380,30,136,0.0006608540425077081
LoesTarget,6,3,18,2,101,378,38,180,0.0005808160058222711
LoesTarget,6,3,18,2,101,421,58,277,0.0005791839794255793
LoesTarget,6,3,18,2,101,399,11,52,0.0005774069577455521
LoesTarget,6,3,18,2,101,378,138,669,0.0007150970050133765
LoesTarget,6,3,18,2,103,392,24,123,0.0005229280213825405
LoesTarget,6,3,18,2,101,399,122,572,0.0006840460118837655
LoesTarget,6,3,18,2,101,422,38,212,0.0005577660049311817
LoesTarget,6,3,18,2,101,377,15,69,0.0005556109827011824
LoesTarget,6,3,18,2,102,382,11,53,0.0005379060166887939
LoesTarget,6,3,18,1,78,301,12,46,0.00030735699692741036
LoesTarget,6,3,18,2,102,384,42,210,0.0005445340066216886
LoesTarget,6,3,18,2,101,399,17,83,0.000530512013938278
LoesTarget,6,3,18,1,79,308,2,10,0.0002997670089825988
LoesTarget,6,3,18,2,101,400,11,52,0.0005468089948408306
LoesTarget,6,3,18,2,102,384,27,125,0.0005488110473379493
LoesTarget,6,3,18,2,101,377,7,32,0.0004797130241058767
LoesTarget,6,3,18,2,101,378,28,143,0.000548415002413094
LoesTarget,6,3,18,2,101,399,24,106,0.00051852100295946
LoesTarget,6,3,18,2,101,378,32,168,0.0005370400031097233
LoesTarget,6,3,18,2,101,378,77,362,0.0006641939980909228
LoesTarget,6,3,18,2,101,399,19,93,0.0005414080223999918
LoesTarget,6,3,18,2,101,400,71,331,0.000613427022472024
LoesTarget,6,3,18,2,101,399,15,60,0.000509664008859545
LoesTarget,6,3,18,2,101,378,49,201,0.0005343409720808268
LoesTarget,6,3,18,2,101,401,39,207,0.0006449660286307335
LoesTarget,6,3,18,2,101,400,20,99,0.0005080779665149748
LoesTarget,6,3,18,2,101,377,64,307,0.0005977730033919215
LoesTarget,6,3,18,2,101,401,81,434,0.0006218560156412423
LoesTarget,6,3,18,2,101,377,26,119,0.000553792982827872
LoesTarget,6,3,18,2,101,377,46,219,0.0006671439623460174
LoesTarget,6,3,18,2,101,400,58,299,0.0006141799967736006
LoesTarget,6,3,18,2,101,377,19,77,0.0004988340078853071
LoesTarget,6,3,18,1,79,308,4,17,0.0003195800236426294
LoesTarget,6,3,18,2,101,377,113,541,0.0006419160054065287
LoesTarget,6,3,18,2,101,399,30,159,0.0005349029670469463
LoesTarget,6,3,18,2,101,377,75,353,0.0006792770000174642
LoesTarget,6,3,18,2,101,421,76,376,0.0006186430109664798
LoesTarget,6,3,18,2,101,378,39,166,0.0005437500076368451
LoesTarget,6,3,18,2,102,404,27,135,0.0005383110255934298
LoesTarget,6,3,18,2,101,399,53,256,0.0006313779740594327
LoesTarget,6,3,18,2,101,399,10,48,0.0005344829987734556
LoesTarget,6,3,18,2,101,399,34,153,0.0005393970059230924
LoesTarget,6,3,18,2,101,378,16,73,0.0004918089834973216
LoesTarget,6,3,18,2,101,377,42,190,0.0005161710432730615
LoesTarget,6,3,18,2,101,421,10,40,0.0005017170333303511
LoesTarget,6,3,18,2,101,377,23,95,0.0004978279466740787
LoesTarget,6,3,18,2,101,399,8,32,0.0005565109895542264
LoesTarget,6,3,18,2,101,377,42,193,0.0005730819539166987
LoesTarget,6,3,18,2,101,401,4,19,0.00048398401122540236
LoesTarget,6,3,18,2,101,378,43,206,0.0005780560313723981
LoesTarget,6,3,18,2,101,380,88,473,0.0007079509668983519
LoesTarget,6,3,18,2,101,377,76,363,0.0006099789752624929
LoesTarget,6,3,18,2,102,382,54,258,0.0005566110485233366
LoesTarget,6,3,18,2,101,378,16,72,0.0005066990270279348
LoesTarget,6,3,18,2,101,377,42,204,0.0005352639709599316
LoesTarget,6,3,18,2,102,382,48,239,0.0005623779725283384
LoesTarget,6,3,18,2,102,382,64,316,0.0005811149603687227
LoesTarget,6,3,18,2,101,401,34,172,0.0006751189939677715
LoesTarget,6,3,18,2,101,377,19,78,0.0005038900417275727
LoesTarget,6,3,18,2,101,399,61,292,0.0006013200036250055
LoesTarget,6,3,18,2,101,399,65,321,0.0006299420492723584
LoesTarget,6,3,18,2,101,377,78,377,0.0006426740437746048
LoesTarget,6,3,18,2,102,404,33,156,0.0005340549978427589
LoesTarget,6,3,18,2,101,399,72,347,0.0005818469799123704
LoesTarget,6,3,18,2,101,377,25,121,0.0005122480215504766
LoesTarget,6,3,18,2,101,400,26,120,0.0005098649999126792
LoesTarget,6,3,18,2,101,377,17,79,0.00048682099441066384
LoesTarget,6,3,18,2,101,400,53,255,0.0005464330315589905
LoesTarget,6,3,18,2,101,401,16,84,0.0006159479962661862
LoesTarget,6,3,18,2,101,378,40,195,0.0005393149913288653
LoesTarget,6,3,18,2,101,401,73,411,0.000652954971883446
LoesTarget,6,3,18,1,78,301,13,49,0.0003195710014551878
LoesTarget,6,3,18,2,102,382,13,63,0.0004930500290356576
LoesTarget,6,3,18,2,101,401,17,79,0.0005001149838790298
LoesTarget,6,3,18,2,101,380,28,141,0.0005145359900780022
LoesTarget,6,3,18,2,101,377,64,320,0.0005809160065837204
LoesTarget,6,3,18,2,102,404,42,197,0.0005374950123950839
LoesTarget,6,3,18,1,78,301,3,12,0.00029068998992443085
LoesTarget,6,3,18,2,101,421,132,684,0.0006968100205995142
LoesTarget,6,3,18,2,101,421,24,109,0.0005155630060471594
LoesTarget,6,3,18,2,102,404,28,120,0.0005069220205768943
LoesTarget,6,3,18,2,102,404,29,136,0.0005288060056045651
LoesTarget,6,3,18,2,101,421,14,62,0.0005190619849599898
LoesTarget,6,3,18,2,102,404,72,334,0.0005849929875694215
LoesTarget,6,3,18,2,101,399,25,121,0.0005300720222294331
LoesTarget,6,3,18,2,101,377,29,140,0.0005090070189908147
LoesTarget,6,3,18,2,101,378,8,31,0.0004940470098517835
LoesTarget,6,3,18,2,101,377,14,66,0.0005030729807913303
LoesTarget,6,3,18,2,102,405,18,80,0.0004895610036328435
LoesTarget,6,3,18,1,79,308,11,48,0.0002872709883376956
LoesTarget,6,3,18,2,102,384,54,285,0.0005462740082293749
LoesTarget,6,3,18,2,101,377,40,192,0.000519190973136574
LoesTarget,6,3,18,2,101,399,25,121,0.0004962080274708569
LoesTarget,6,3,18,2,101,378,11,45,0.000470614992082119
LoesTarget,6,3,18,2,102,382,49,236,0.0005317960167303681
LoesTarget,6,3,18,1,79,308,8,34,0.0002812519669532776
LoesTarget,6,3,18,2,101,378,84,439,0.00059792201500386
LoesTarget,6,3,18,2,101,399,54,259,0.0005554720410145819
LoesTarget,6,3,18,2,101,378,56,282,0.000551731965970248
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.001602489035576582
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.001575165952090174
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0015878859558142722
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016169139998964965
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016903029754757881
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016292959917336702
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016391900135204196
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016380640445277095
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016776990378275514
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016679049585945904
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016618610243313015
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.001692200021352619
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016995699843391776
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016774850082583725
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0017085529980249703
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016219690442085266
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016387199866585433
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016149459988810122
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016079599736258388
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016474230214953423
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016736770048737526
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.001661074988078326
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016298340051434934
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016401410102844238
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016336190165020525
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0015924259787425399
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0016225670115090907
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.001614628010429442
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,0,1365,5640,0,0,0.0015920829609967768
