model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,separation_rule,time,seed,tree_size
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014321039998321794,968,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014449480004259385,995,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.00144130799890263,1004,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014796530012972653,1005,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014477930017164908,1190,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001419719003024511,1205,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001460223000322003,1257,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001460826002585236,1320,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014576739995391108,1534,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014283589989645407,1541,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014456600038101897,1596,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001434632002201397,1607,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014706049987580627,1665,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014327509998111054,1836,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001420063003024552,1989,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001473415999498684,2015,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014718599995831028,2143,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014380710053956136,2147,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014393919991562143,2199,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014424429973587394,2221,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014507020023302175,2263,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014644610055256635,2283,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014326079981401563,2365,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014397720005945303,2370,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014509849934256636,2408,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014600479989894666,2495,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001458471997466404,2528,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014533369976561517,2554,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.00146822800161317,2558,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014624930045101792,2561,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001447623006242793,2588,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014361519934027456,2610,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014392719967872836,2619,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014369929995154962,2679,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014954450016375631,2773,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014482500046142377,2816,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014237779978429899,2950,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014558410039171576,2966,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001484207998146303,2969,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014472019975073636,2983,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001438826002413407,3044,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014369720011018217,3101,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014578360060113482,3131,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001479400001699105,3147,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014288660022430122,3169,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014191940063028596,3209,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014386559996637516,3211,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014702429980388843,3213,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014290609979070723,3235,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014389029965968803,3265,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014366379982675426,3350,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014232670000637881,3383,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014747669993084855,3415,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001433820005331654,3444,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014265729987528175,3496,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001457172998925671,3528,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014670390009996481,3588,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014524369980790652,3658,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014360280038090423,3743,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014305090007837862,3769,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014702619955642149,3806,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014550440027960576,3809,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014602219962398522,3900,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014388870040420443,3980,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014562889991793782,4094,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014443820036831312,4179,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014317090026452206,4358,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.001451716001611203,4370,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014370719945873134,4447,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014678730003652163,4467,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014378580017364584,4535,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014274010027293116,4550,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014389019997906871,4588,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014772029971936718,4632,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014504720020340756,4646,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014144460001261905,4689,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014396420010598376,4782,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014505250001093373,4845,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014605100004700944,4948,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014157909972709604,5102,50
LoesTarget,6,3,18,5,27,101,0,0,SepSeq,ADS,0.0014305200020316988,5409,50
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017403310048393905,81,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017803320006350987,100,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017306410009041429,158,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017031559982569888,216,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001732463002554141,245,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017862369932117872,359,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017498509987490252,366,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017433380053262226,470,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017932860064320266,560,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017557300016051158,578,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017285150024690665,580,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017513979983050376,597,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017655929987085983,661,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017531209959997796,689,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017398199997842312,692,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017094559952965938,783,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017576980026206002,818,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017228370052180253,879,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017499789973953739,930,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001792703005776275,968,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017746529993019067,995,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001769451999280136,1004,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017712920016492717,1005,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001793317002011463,1190,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017733829954522662,1205,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.00174848399910843,1257,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017483510018792003,1320,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017914839991135523,1534,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017285529975197278,1541,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001747161993989721,1596,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017334779986413196,1607,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0018334219930693507,1665,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017466509962105192,1836,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017675110066193156,1989,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017985890008276328,2015,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017499039968242869,2143,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017531630001030862,2147,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017580670028110035,2199,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017657869975664653,2221,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001764010994520504,2263,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001765250002790708,2283,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017744099968695082,2365,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001781275997927878,2370,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017430629959562793,2408,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017465830023866147,2495,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017667830034042709,2528,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017785550007829443,2554,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017484950003563426,2558,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017546519957249984,2561,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001801438003894873,2588,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001724012996419333,2610,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017345809974358417,2619,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017689719970803708,2679,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.00175145200046245,2773,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017354920055367984,2816,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017340659978799522,2950,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017861259984783828,2966,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017782489958335645,2969,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001747555004840251,2983,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001763467000273522,3044,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017604019958525896,3101,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017317500023636967,3131,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017469899976276793,3147,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017620919970795512,3169,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0018233049995615147,3209,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017622750019654632,3211,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017753900028765202,3213,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001788743000361137,3235,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017664269980741665,3265,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001753327996993903,3350,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017393099988112226,3383,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0018161949992645532,3415,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017571429998497479,3444,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017559440020704642,3496,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017791580030461773,3528,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017667680003796704,3588,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001751868003339041,3658,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017424149991711602,3743,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001798698998754844,3769,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0018057030029012822,3806,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017366459942422807,3809,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017568000039318576,3900,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.00179466499685077,3980,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001746199995977804,4094,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017517070009489544,4179,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017431450032745488,4358,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0018014349989243783,4370,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001768494003044907,4447,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017681529934634455,4467,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017836900005931966,4535,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017438569993828423,4550,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001737262005917728,4588,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001741969994327519,4632,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017910810056491755,4646,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017600279970793054,4689,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.001748868999129627,4782,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017689499945845455,4845,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0018338439986109734,4948,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017384780003339984,5102,52
LoesTarget,6,3,18,5,25,97,0,0,ADS,ADS,0.0017585789973963983,5409,52
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.0112843189999694,81,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011066567996749654,100,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011090743995737284,158,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011204039998119697,216,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01106828900083201,245,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01115818499965826,359,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011464003997389227,366,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01137211499735713,470,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01135906099807471,560,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011241355998208746,578,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011274998003500514,580,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011320067998894956,597,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011108773003797978,661,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011046037005144171,689,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011166069001774304,692,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011487181000120472,783,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011120492999907583,818,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011170266006956808,879,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011379356001270935,930,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011129465994599741,968,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011119492002762854,995,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01108585199835943,1004,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011149090998515021,1005,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011102600001322571,1190,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011058703996241093,1205,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011132683001051191,1257,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011051818000851199,1320,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011105902995041106,1534,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01114775399764767,1541,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011159970999869984,1596,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011166976000822615,1607,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011200717999599874,1665,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011279744001512881,1836,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01118156000302406,1989,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011334693001117557,2015,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01124035599787021,2143,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.010988665002514608,2147,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011096392998297233,2199,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011080609001510311,2221,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011179098997672554,2263,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011139078997075558,2283,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011102754004241433,2365,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011067243001889437,2370,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011134180997032672,2408,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011084088000643533,2495,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011172417005582247,2528,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01103444099862827,2554,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011171480000484735,2558,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011066597005992662,2561,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011151280006743036,2588,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011177257001691032,2610,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011406391000491567,2619,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011450234000221826,2679,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011151989994687028,2773,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01123439700313611,2816,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011260148996370845,2950,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011201560002518818,2966,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011092856002505869,2969,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011243340995861217,2983,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011119037997559644,3044,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011080878000939265,3101,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011085560996434651,3131,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011193776997970417,3147,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011184457995113917,3169,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011157214001286775,3209,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01112731899775099,3211,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011051283996494021,3213,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011184652998053934,3235,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011039698001695797,3265,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011043332000554074,3350,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011008909001247957,3383,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011051896995923016,3415,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01111551500071073,3444,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011097128000983503,3496,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011216033999517094,3528,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01117516999511281,3588,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011096799993538298,3658,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011069242005760316,3743,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011094175999460276,3769,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01113072999578435,3806,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011345118000463117,3809,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011139902999275364,3900,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011047259002225474,3980,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011179997003637254,4094,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.01102752699807752,4179,252
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,5,248,986,0,0,Nothing,SepSeq,0.011140638998767827,4358,252
