name,learned,rounds,num_states,num_inputs,learn_inputs,learn_resets,test_inputs,test_resets,ads_score,learning_algorithm,time,seed
DropBear.dot,true,10,17,13,3348,536,582970,93933,0,lsharp_SepSeq_Ads,2.095680731,2015
DropBear.dot,true,9,17,13,3437,547,626553,98541,0,lsharp_SepSeq_Ads,0.55000516,2143
DropBear.dot,true,11,17,13,3307,533,532448,83685,0,lsharp_SepSeq_Ads,2.225213894,2147
DropBear.dot,true,11,17,13,3428,545,549183,88660,0,lsharp_SepSeq_Ads,0.967209127,2199
DropBear.dot,true,10,17,13,3350,535,524111,86451,0,lsharp_SepSeq_Ads,2.099896969,2221
DropBear.dot,true,12,17,13,3356,537,605171,96083,0,lsharp_SepSeq_Ads,0.764340882,2263
DropBear.dot,true,10,17,13,3228,509,579951,91235,0,lsharp_SepSeq_Ads,2.23875155,2283
DropBear.dot,true,11,17,13,3463,558,603762,95671,0,lsharp_SepSeq_Ads,2.0243491870000003,2365
DropBear.dot,true,11,17,13,3319,539,474919,80280,0,lsharp_SepSeq_Ads,0.716495262,2370
DropBear.dot,true,11,17,13,3405,556,490747,80871,0,lsharp_SepSeq_Ads,2.205599226,2408
DropBear.dot,true,10,17,13,3410,537,446498,74396,0,lsharp_SepSeq_Ads,2.2525071590000003,2495
DropBear.dot,true,8,17,13,3540,566,666507,100268,0,lsharp_SepSeq_Ads,0.58817572,2528
DropBear.dot,true,10,17,13,3317,533,494681,82326,0,lsharp_SepSeq_Ads,0.732725982,2554
DropBear.dot,true,12,17,13,3428,551,560735,87773,0,lsharp_SepSeq_Ads,2.2152756819999997,2558
DropBear.dot,true,12,17,13,3841,557,744745,109727,0,lsharp_SepSeq_Ads,0.902120318,2561
DropBear.dot,true,12,17,13,3278,517,581177,93684,0,lsharp_SepSeq_Ads,0.808175263,2588
DropBear.dot,true,11,17,13,3324,533,724363,107770,0,lsharp_SepSeq_Ads,2.0256911950000003,2610
DropBear.dot,true,14,17,13,3439,554,571805,89435,0,lsharp_SepSeq_Ads,0.886789831,2619
DropBear.dot,true,13,17,13,3185,499,601450,95478,0,lsharp_SepSeq_Ads,0.877317398,2679
DropBear.dot,true,11,17,13,3285,523,576440,89846,0,lsharp_SepSeq_Ads,0.560601839,2773
DropBear.dot,true,11,17,13,3299,518,654975,92596,0,lsharp_SepSeq_Ads,2.240405786,2816
DropBear.dot,true,10,17,13,3354,546,508036,84025,0,lsharp_SepSeq_Ads,0.912087183,2950
DropBear.dot,true,10,17,13,3473,563,645591,100646,0,lsharp_SepSeq_Ads,0.937337315,2966
DropBear.dot,true,12,17,13,3330,554,492227,76554,0,lsharp_SepSeq_Ads,0.51074877,2969
DropBear.dot,true,10,17,13,3355,534,576397,91306,0,lsharp_SepSeq_Ads,0.978470664,2983
DropBear.dot,true,13,17,13,3441,564,733860,109345,0,lsharp_SepSeq_Ads,0.905727607,3044
DropBear.dot,true,10,17,13,3447,553,567994,86772,0,lsharp_SepSeq_Ads,2.048117489,3101
DropBear.dot,true,13,17,13,3501,550,625284,98553,0,lsharp_SepSeq_Ads,2.1212911549999998,3131
DropBear.dot,true,5,17,13,3421,549,447095,69057,0,lsharp_SepSeq_Ads,0.643186322,3147
DropBear.dot,true,12,17,13,3435,565,618317,90954,0,lsharp_SepSeq_Ads,0.789321713,3169
DropBear.dot,true,9,17,13,3254,538,675989,106389,0,lsharp_SepSeq_Ads,0.713784994,3209
DropBear.dot,true,11,17,13,3281,532,596763,95488,0,lsharp_SepSeq_Ads,2.263881553,3211
DropBear.dot,true,12,17,13,3174,510,584817,89989,0,lsharp_SepSeq_Ads,2.349887545,3213
DropBear.dot,true,12,17,13,3420,545,602005,90700,0,lsharp_SepSeq_Ads,0.857672656,3235
DropBear.dot,true,11,17,13,3378,567,625843,97981,0,lsharp_SepSeq_Ads,0.378705326,3265
DropBear.dot,true,12,17,13,3306,543,585975,91647,0,lsharp_SepSeq_Ads,0.72502969,3350
DropBear.dot,true,11,17,13,3273,525,671229,103061,0,lsharp_SepSeq_Ads,2.337918314,3383
DropBear.dot,true,12,17,13,3372,567,601876,94421,0,lsharp_SepSeq_Ads,0.763422986,3415
DropBear.dot,true,12,17,13,3304,537,569393,90909,0,lsharp_SepSeq_Ads,0.721425229,3444
DropBear.dot,true,12,17,13,3437,536,601622,93295,0,lsharp_SepSeq_Ads,0.582039868,3496
DropBear.dot,true,11,17,13,3361,541,495415,76742,0,lsharp_SepSeq_Ads,0.919864562,3528
DropBear.dot,true,12,17,13,3328,543,469369,77400,0,lsharp_SepSeq_Ads,0.697347388,3588
DropBear.dot,true,10,17,13,3340,508,663582,103919,0,lsharp_SepSeq_Ads,2.155561439,3658
DropBear.dot,true,13,17,13,3321,536,644883,100857,0,lsharp_SepSeq_Ads,0.788139151,3743
DropBear.dot,true,13,17,13,3245,538,827416,117445,0,lsharp_SepSeq_Ads,2.6573073789999997,3769
DropBear.dot,true,10,17,13,3246,538,492308,79885,0,lsharp_SepSeq_Ads,2.511275016,3806
DropBear.dot,true,12,17,13,3247,533,553462,88565,0,lsharp_SepSeq_Ads,2.4568942739999997,3809
DropBear.dot,true,12,17,13,3262,534,697175,102358,0,lsharp_SepSeq_Ads,2.002988043,3900
DropBear.dot,true,11,17,13,3242,526,472688,75427,0,lsharp_SepSeq_Ads,2.4110619570000003,3980
DropBear.dot,true,11,17,13,3465,556,608572,93984,0,lsharp_SepSeq_Ads,0.72057047,4094
DropBear.dot,true,10,17,13,3434,556,420869,69108,0,lsharp_SepSeq_Ads,0.89672001,4179
DropBear.dot,true,10,17,13,3403,549,488237,81250,0,lsharp_SepSeq_Ads,0.611367785,4358
DropBear.dot,true,11,17,13,3346,541,599195,95863,0,lsharp_SepSeq_Ads,0.68863217,4370
DropBear.dot,true,10,17,13,3370,547,639186,101536,0,lsharp_SepSeq_Ads,0.857678228,4447
DropBear.dot,true,12,17,13,3088,516,493807,77945,0,lsharp_SepSeq_Ads,2.760765623,4467
DropBear.dot,true,12,17,13,3280,540,421922,68911,0,lsharp_SepSeq_Ads,0.80459296,4535
DropBear.dot,true,9,17,13,3322,527,556710,90493,0,lsharp_SepSeq_Ads,2.299463218,4550
DropBear.dot,true,7,17,13,3278,525,565647,85029,0,lsharp_SepSeq_Ads,0.314967799,4588
DropBear.dot,true,11,17,13,3525,578,533947,85985,0,lsharp_SepSeq_Ads,0.80720889,4632
DropBear.dot,true,9,17,13,3345,545,385127,66763,0,lsharp_SepSeq_Ads,0.781126922,4646
DropBear.dot,true,12,17,13,3355,540,584558,93270,0,lsharp_SepSeq_Ads,0.931432506,4689
DropBear.dot,true,12,17,13,3293,553,506232,80493,0,lsharp_SepSeq_Ads,0.790600657,4782
DropBear.dot,true,10,17,13,3369,542,527382,79887,0,lsharp_SepSeq_Ads,2.068771916,4845
DropBear.dot,true,11,17,13,3373,544,576455,88933,0,lsharp_SepSeq_Ads,0.468305894,4948
DropBear.dot,true,12,17,13,3274,541,623463,98937,0,lsharp_SepSeq_Ads,2.339470827,5102
DropBear.dot,true,13,17,13,3241,542,440527,73946,0,lsharp_SepSeq_Ads,0.609321593,5409
DropBear.dot,true,12,17,13,3350,503,657711,102891,0,lsharp_Ads_SepSeq,0.951077778,81
DropBear.dot,true,12,17,13,3597,564,602613,93395,0,lsharp_Ads_SepSeq,2.131435252,100
DropBear.dot,true,11,17,13,3338,537,638504,98765,0,lsharp_Ads_SepSeq,4.135033176,158
DropBear.dot,true,12,17,13,3562,539,610990,96240,0,lsharp_Ads_SepSeq,2.0572887,216
DropBear.dot,true,12,17,13,3482,540,832626,115005,0,lsharp_Ads_SepSeq,4.549786564,245
DropBear.dot,true,11,17,13,3600,588,444062,68826,0,lsharp_Ads_SepSeq,0.686323182,359
DropBear.dot,true,12,17,13,3305,515,591618,92329,0,lsharp_Ads_SepSeq,2.747393498,366
DropBear.dot,true,10,17,13,3292,515,588501,94374,0,lsharp_Ads_SepSeq,2.7100208070000003,470
DropBear.dot,true,10,17,13,3375,540,753655,110002,0,lsharp_Ads_SepSeq,2.031035891,560
DropBear.dot,true,11,17,13,3423,557,511545,83472,0,lsharp_Ads_SepSeq,0.645240872,578
DropBear.dot,true,10,17,13,3323,543,675089,103421,0,lsharp_Ads_SepSeq,0.886186265,580
DropBear.dot,true,13,17,13,3564,567,623823,96809,0,lsharp_Ads_SepSeq,4.32503762,597
DropBear.dot,true,10,17,13,3611,560,576751,85546,0,lsharp_Ads_SepSeq,2.6029651300000003,661
DropBear.dot,true,10,17,13,3277,503,581406,92993,0,lsharp_Ads_SepSeq,2.5699508509999998,689
DropBear.dot,true,11,17,13,3643,569,586138,91024,0,lsharp_Ads_SepSeq,2.235248818,692
DropBear.dot,true,10,17,13,3283,536,606924,95691,0,lsharp_Ads_SepSeq,2.467008164,783
DropBear.dot,true,12,17,13,3504,550,635585,99286,0,lsharp_Ads_SepSeq,2.555873481,818
DropBear.dot,true,10,17,13,3268,500,406219,66878,0,lsharp_Ads_SepSeq,2.418234796,879
DropBear.dot,true,12,17,13,3627,580,632583,96674,0,lsharp_Ads_SepSeq,0.843782177,930
DropBear.dot,true,10,17,13,3072,500,601274,96485,0,lsharp_Ads_SepSeq,2.463288777,968
DropBear.dot,true,12,17,13,3466,531,438031,74104,0,lsharp_Ads_SepSeq,0.801683259,995
DropBear.dot,true,12,17,13,3309,522,664259,96350,0,lsharp_Ads_SepSeq,2.5082515809999997,1004
DropBear.dot,true,9,17,13,3698,574,581533,89832,0,lsharp_Ads_SepSeq,0.468077814,1005
DropBear.dot,true,11,17,13,3298,508,703183,107650,0,lsharp_Ads_SepSeq,2.012171692,1190
DropBear.dot,true,13,17,13,3473,528,589728,91800,0,lsharp_Ads_SepSeq,2.484924355,1205
DropBear.dot,true,12,17,13,3577,562,608491,96414,0,lsharp_Ads_SepSeq,0.639692322,1257
DropBear.dot,true,11,17,13,3401,547,564574,88814,0,lsharp_Ads_SepSeq,0.886959375,1320
DropBear.dot,true,10,17,13,3466,551,589748,92383,0,lsharp_Ads_SepSeq,2.156487324,1534
DropBear.dot,true,11,17,13,3295,548,636502,99380,0,lsharp_Ads_SepSeq,0.959574459,1541
DropBear.dot,true,10,17,13,3553,539,621733,92192,0,lsharp_Ads_SepSeq,2.99112896,1596
DropBear.dot,true,12,17,13,3687,565,753368,111272,0,lsharp_Ads_SepSeq,2.480473357,1607
DropBear.dot,true,14,17,13,3463,535,591686,93183,0,lsharp_Ads_SepSeq,2.9554834029999997,1665
DropBear.dot,true,12,17,13,3534,557,711744,103803,0,lsharp_Ads_SepSeq,2.593793544,1836
DropBear.dot,true,12,17,13,3371,523,613658,96647,0,lsharp_Ads_SepSeq,2.843561159,1989
DropBear.dot,true,12,17,13,3646,574,608821,93575,0,lsharp_Ads_SepSeq,2.559040756,2015
DropBear.dot,true,12,17,13,3489,530,548880,88856,0,lsharp_Ads_SepSeq,0.873964888,2143
DropBear.dot,true,10,17,13,3579,536,637928,101664,0,lsharp_Ads_SepSeq,2.598316471,2147
DropBear.dot,true,9,17,13,3273,498,723820,107237,0,lsharp_Ads_SepSeq,2.136984979,2199
DropBear.dot,true,10,17,13,3492,544,616249,97617,0,lsharp_Ads_SepSeq,2.455762453,2221
DropBear.dot,true,12,17,13,3562,558,604356,93688,0,lsharp_Ads_SepSeq,0.81182855,2263
DropBear.dot,true,12,17,13,3505,542,623076,97403,0,lsharp_Ads_SepSeq,2.6869079559999998,2283
DropBear.dot,true,11,17,13,3639,569,629506,99352,0,lsharp_Ads_SepSeq,2.3151249480000002,2365
DropBear.dot,true,12,17,13,3683,579,566129,88775,0,lsharp_Ads_SepSeq,0.713814208,2370
DropBear.dot,true,9,17,13,3648,579,597685,93649,0,lsharp_Ads_SepSeq,2.144194721,2408
DropBear.dot,true,14,17,13,3534,519,767996,111072,0,lsharp_Ads_SepSeq,4.290947147,2495
DropBear.dot,true,12,17,13,3666,562,551051,86060,0,lsharp_Ads_SepSeq,0.825905722,2528
DropBear.dot,true,10,17,13,3430,540,606367,96931,0,lsharp_Ads_SepSeq,0.711112187,2554
DropBear.dot,true,12,17,13,3371,537,549297,88794,0,lsharp_Ads_SepSeq,4.049995131,2558
DropBear.dot,true,10,17,13,3319,550,604067,95936,0,lsharp_Ads_SepSeq,2.197351607,2561
DropBear.dot,true,12,17,13,3161,497,579957,93462,0,lsharp_Ads_SepSeq,0.980599314,2588
DropBear.dot,true,9,17,13,3295,517,592203,92738,0,lsharp_Ads_SepSeq,2.472694782,2610
DropBear.dot,true,10,17,13,3625,578,626646,98602,0,lsharp_Ads_SepSeq,0.838747692,2619
DropBear.dot,true,11,17,13,3622,559,682210,100501,0,lsharp_Ads_SepSeq,0.850148417,2679
DropBear.dot,true,10,17,13,3741,578,432833,68935,0,lsharp_Ads_SepSeq,0.44104689,2773
DropBear.dot,true,14,17,13,3456,523,597729,91968,0,lsharp_Ads_SepSeq,4.3856444539999995,2816
DropBear.dot,true,12,17,13,3524,558,610733,95651,0,lsharp_Ads_SepSeq,2.737801559,2950
DropBear.dot,true,10,17,13,3398,550,672268,103742,0,lsharp_Ads_SepSeq,0.953245029,2966
DropBear.dot,true,11,17,13,3469,556,546515,81708,0,lsharp_Ads_SepSeq,0.624865438,2969
DropBear.dot,true,12,17,13,3401,534,671355,105063,0,lsharp_Ads_SepSeq,2.4137568160000002,2983
DropBear.dot,true,9,17,13,3363,553,730859,106766,0,lsharp_Ads_SepSeq,0.825105072,3044
DropBear.dot,true,10,17,13,3242,534,652169,102378,0,lsharp_Ads_SepSeq,2.235000385,3101
DropBear.dot,true,12,17,13,3179,508,769088,113391,0,lsharp_Ads_SepSeq,2.14276746,3131
DropBear.dot,true,12,17,13,3521,553,592965,92956,0,lsharp_Ads_SepSeq,2.74967249,3147
DropBear.dot,true,12,17,13,3565,568,667474,97909,0,lsharp_Ads_SepSeq,0.767614991,3169
DropBear.dot,true,11,17,13,3371,539,560140,89206,0,lsharp_Ads_SepSeq,0.725186453,3209
DropBear.dot,true,10,17,13,3278,528,641289,101596,0,lsharp_Ads_SepSeq,2.798542907,3211
DropBear.dot,true,11,17,13,3625,566,588206,92977,0,lsharp_Ads_SepSeq,2.218052533,3213
DropBear.dot,true,11,17,13,3355,529,540460,86512,0,lsharp_Ads_SepSeq,2.037774187,3235
DropBear.dot,true,12,17,13,3530,570,737803,105502,0,lsharp_Ads_SepSeq,0.568660459,3265
DropBear.dot,true,12,17,13,3925,588,550477,85465,0,lsharp_Ads_SepSeq,0.66140416,3350
DropBear.dot,true,11,17,13,3505,539,632703,98893,0,lsharp_Ads_SepSeq,2.6784534300000002,3383
DropBear.dot,true,12,17,13,3739,589,601883,94424,0,lsharp_Ads_SepSeq,0.77059004,3415
DropBear.dot,true,10,17,13,3736,575,558497,90145,0,lsharp_Ads_SepSeq,0.548570425,3444
DropBear.dot,true,12,17,13,3600,524,600755,93297,0,lsharp_Ads_SepSeq,0.578294096,3496
DropBear.dot,true,11,17,13,3399,557,561791,88949,0,lsharp_Ads_SepSeq,2.120121728,3528
DropBear.dot,true,11,17,13,3409,553,624971,98690,0,lsharp_Ads_SepSeq,0.817059452,3588
DropBear.dot,true,11,17,13,3406,497,719721,108163,0,lsharp_Ads_SepSeq,4.105743923,3658
DropBear.dot,true,8,17,13,3369,546,602510,93922,0,lsharp_Ads_SepSeq,0.837174277,3743
DropBear.dot,true,12,17,13,3355,537,640707,100290,0,lsharp_Ads_SepSeq,2.749137566,3769
DropBear.dot,true,12,17,13,3565,557,738522,107304,0,lsharp_Ads_SepSeq,2.86865139,3806
DropBear.dot,true,10,17,13,3431,549,593721,94734,0,lsharp_Ads_SepSeq,2.417600282,3809
DropBear.dot,true,11,17,13,3604,559,582312,89689,0,lsharp_Ads_SepSeq,0.909019112,3900
DropBear.dot,true,10,17,13,3399,535,555066,88027,0,lsharp_Ads_SepSeq,2.761863317,3980
DropBear.dot,true,11,17,13,3645,562,608563,93988,0,lsharp_Ads_SepSeq,0.79863759,4094
DropBear.dot,true,12,17,13,3613,570,611943,96044,0,lsharp_Ads_SepSeq,0.823461463,4179
DropBear.dot,true,12,17,13,3515,549,616966,97526,0,lsharp_Ads_SepSeq,0.82833743,4358
DropBear.dot,true,12,17,13,3755,595,651061,101972,0,lsharp_Ads_SepSeq,0.787798304,4370
DropBear.dot,true,10,17,13,3139,483,621198,98400,0,lsharp_Ads_SepSeq,2.349629125,4447
DropBear.dot,true,13,17,13,3538,534,515762,82076,0,lsharp_Ads_SepSeq,2.9705743350000002,4467
DropBear.dot,true,11,17,13,3405,548,630108,98915,0,lsharp_Ads_SepSeq,0.84847676,4535
DropBear.dot,true,11,17,13,3143,496,653539,102167,0,lsharp_Ads_SepSeq,4.099191046,4550
DropBear.dot,true,11,17,13,3419,548,642160,100400,0,lsharp_Ads_SepSeq,0.784990963,4588
DropBear.dot,true,10,17,13,3388,537,478641,77695,0,lsharp_Ads_SepSeq,0.644665379,4632
DropBear.dot,true,10,17,13,3726,581,583060,89735,0,lsharp_Ads_SepSeq,0.691305626,4646
DropBear.dot,true,9,17,13,3510,537,406399,67376,0,lsharp_Ads_SepSeq,0.932379758,4689
DropBear.dot,true,11,17,13,3835,603,643629,99669,0,lsharp_Ads_SepSeq,0.701084836,4782
DropBear.dot,true,12,17,13,3756,574,658110,97634,0,lsharp_Ads_SepSeq,2.1081127740000003,4845
DropBear.dot,true,12,17,13,3259,527,644682,101231,0,lsharp_Ads_SepSeq,0.642121918,4948
DropBear.dot,true,11,17,13,3610,565,730505,108911,0,lsharp_Ads_SepSeq,2.42595835,5102
DropBear.dot,true,10,17,13,3563,550,604928,95100,0,lsharp_Ads_SepSeq,0.713306675,5409
DropBear.dot,true,11,17,13,3224,475,555086,89548,0,lsharp_Ads_Ads,0.96269387,81
DropBear.dot,true,11,17,13,3372,525,545456,88810,0,lsharp_Ads_Ads,2.300730531,100
DropBear.dot,true,12,17,13,3075,480,637159,96209,0,lsharp_Ads_Ads,4.535372932,158
DropBear.dot,true,11,17,13,3539,514,472413,79440,0,lsharp_Ads_Ads,0.966347793,216
DropBear.dot,true,10,17,13,3248,501,493337,77198,0,lsharp_Ads_Ads,4.146675294,245
DropBear.dot,true,11,17,13,3638,573,444083,68831,0,lsharp_Ads_Ads,0.764804487,359
DropBear.dot,true,11,17,13,3111,476,776692,109667,0,lsharp_Ads_Ads,4.333458385,366
DropBear.dot,true,10,17,13,3059,482,603481,95156,0,lsharp_Ads_Ads,2.675669676,470
DropBear.dot,true,10,17,13,3087,481,736367,109308,0,lsharp_Ads_Ads,2.039210971,560
DropBear.dot,true,10,17,13,3399,538,444052,74445,0,lsharp_Ads_Ads,0.632771269,578
DropBear.dot,true,12,17,13,3460,528,662366,99835,0,lsharp_Ads_Ads,0.784664578,580
DropBear.dot,true,9,17,13,3247,508,459684,73257,0,lsharp_Ads_Ads,2.529116834,597
DropBear.dot,true,10,17,13,3363,527,571078,84858,0,lsharp_Ads_Ads,2.7969860669999997,661
DropBear.dot,true,10,17,13,3176,477,581479,93002,0,lsharp_Ads_Ads,2.8081196559999997,689
DropBear.dot,true,12,17,13,3416,528,528166,82671,0,lsharp_Ads_Ads,2.758633808,692
DropBear.dot,true,10,17,13,3420,526,512796,82479,0,lsharp_Ads_Ads,2.735817131,783
DropBear.dot,true,11,17,13,3352,522,668693,105595,0,lsharp_Ads_Ads,2.981756313,818
DropBear.dot,true,11,17,13,3328,488,659149,93964,0,lsharp_Ads_Ads,2.569576672,879
DropBear.dot,true,13,17,13,3473,542,604536,93254,0,lsharp_Ads_Ads,2.234239011,930
DropBear.dot,true,10,17,13,3008,482,601253,96482,0,lsharp_Ads_Ads,2.746661944,968
DropBear.dot,true,13,17,13,3326,502,677483,100374,0,lsharp_Ads_Ads,0.900776396,995
DropBear.dot,true,13,17,13,3340,505,511990,80258,0,lsharp_Ads_Ads,2.8987974320000003,1004
DropBear.dot,true,9,17,13,3481,529,577167,92022,0,lsharp_Ads_Ads,0.684418483,1005
DropBear.dot,true,10,17,13,3122,477,652023,102142,0,lsharp_Ads_Ads,2.1068752479999997,1190
DropBear.dot,true,13,17,13,3158,484,581861,90856,0,lsharp_Ads_Ads,4.234316136,1205
DropBear.dot,true,11,17,13,3482,531,534241,82594,0,lsharp_Ads_Ads,0.650302896,1257
DropBear.dot,true,10,17,13,3326,518,482940,77790,0,lsharp_Ads_Ads,0.89511027,1320
DropBear.dot,true,9,17,13,3371,527,510252,81168,0,lsharp_Ads_Ads,2.177941199,1534
DropBear.dot,true,10,17,13,3194,523,601108,93542,0,lsharp_Ads_Ads,2.033097766,1541
DropBear.dot,true,10,17,13,3051,468,615797,89161,0,lsharp_Ads_Ads,2.916317293,1596
DropBear.dot,true,11,17,13,3409,521,683829,98356,0,lsharp_Ads_Ads,4.036887419,1607
DropBear.dot,true,10,17,13,3011,470,638211,98231,0,lsharp_Ads_Ads,2.8419564,1665
DropBear.dot,true,11,17,13,3331,520,601742,95385,0,lsharp_Ads_Ads,4.075186051999999,1836
DropBear.dot,true,11,17,13,3178,496,582147,90607,0,lsharp_Ads_Ads,4.174325984999999,1989
DropBear.dot,true,11,17,13,3272,508,632683,92333,0,lsharp_Ads_Ads,2.98462696,2015
DropBear.dot,true,10,17,13,3180,481,542709,85469,0,lsharp_Ads_Ads,0.908705469,2143
DropBear.dot,true,10,17,13,2997,474,614665,97450,0,lsharp_Ads_Ads,4.0431417409999995,2147
DropBear.dot,true,10,17,13,3090,469,633214,100212,0,lsharp_Ads_Ads,2.2887820850000002,2199
DropBear.dot,true,11,17,13,3437,525,623902,98007,0,lsharp_Ads_Ads,2.377909236,2221
DropBear.dot,true,11,17,13,3319,517,519728,81503,0,lsharp_Ads_Ads,0.929116771,2263
DropBear.dot,true,10,17,13,3135,486,567666,89063,0,lsharp_Ads_Ads,2.632372286,2283
DropBear.dot,true,12,17,13,3359,523,577968,91093,0,lsharp_Ads_Ads,2.516966235,2365
DropBear.dot,true,10,17,13,3718,548,745069,103548,0,lsharp_Ads_Ads,0.898131447,2370
DropBear.dot,true,11,17,13,3323,522,510737,80277,0,lsharp_Ads_Ads,4.060474494999999,2408
DropBear.dot,true,10,17,13,3045,457,418059,72444,0,lsharp_Ads_Ads,2.82197686,2495
DropBear.dot,true,11,17,13,3497,520,705626,105635,0,lsharp_Ads_Ads,0.916683326,2528
DropBear.dot,true,12,17,13,3511,533,625172,96604,0,lsharp_Ads_Ads,0.888782049,2554
DropBear.dot,true,10,17,13,3363,522,461526,77416,0,lsharp_Ads_Ads,2.4028592719999997,2558
DropBear.dot,true,9,17,13,3177,499,475856,75124,0,lsharp_Ads_Ads,4.226780938,2561
DropBear.dot,true,11,17,13,3071,474,543414,86152,0,lsharp_Ads_Ads,2.02215857,2588
DropBear.dot,true,11,17,13,3536,529,713851,106135,0,lsharp_Ads_Ads,2.593733586,2610
DropBear.dot,true,11,17,13,3593,549,671591,97335,0,lsharp_Ads_Ads,0.917212707,2619
DropBear.dot,true,12,17,13,3447,525,593581,93118,0,lsharp_Ads_Ads,0.995191178,2679
DropBear.dot,true,11,17,13,3397,530,572598,89679,0,lsharp_Ads_Ads,0.810707989,2773
DropBear.dot,true,13,17,13,3200,483,529761,85053,0,lsharp_Ads_Ads,4.713967314,2816
DropBear.dot,true,11,17,13,3376,521,562221,87647,0,lsharp_Ads_Ads,2.829827369,2950
DropBear.dot,true,9,17,13,3381,530,697522,103732,0,lsharp_Ads_Ads,2.025907576,2966
DropBear.dot,true,11,17,13,3350,525,540765,80906,0,lsharp_Ads_Ads,0.660267403,2969
DropBear.dot,true,11,17,13,3241,503,569059,90521,0,lsharp_Ads_Ads,2.799427461,2983
DropBear.dot,true,10,17,13,3235,525,576649,90640,0,lsharp_Ads_Ads,2.042023877,3044
DropBear.dot,true,10,17,13,3212,510,676253,105606,0,lsharp_Ads_Ads,2.249337551,3101
DropBear.dot,true,11,17,13,3071,476,649397,100611,0,lsharp_Ads_Ads,2.142791483,3131
DropBear.dot,true,11,17,13,3331,522,610276,94480,0,lsharp_Ads_Ads,4.2156961509999995,3147
DropBear.dot,true,12,17,13,3457,541,728883,103440,0,lsharp_Ads_Ads,0.892714114,3169
DropBear.dot,true,10,17,13,3244,507,488424,79637,0,lsharp_Ads_Ads,0.752125932,3209
DropBear.dot,true,12,17,13,3211,497,580796,92418,0,lsharp_Ads_Ads,4.193519466,3211
DropBear.dot,true,10,17,13,3590,542,492452,77574,0,lsharp_Ads_Ads,2.278579908,3213
DropBear.dot,true,10,17,13,3152,492,616739,97347,0,lsharp_Ads_Ads,2.08053454,3235
DropBear.dot,true,11,17,13,3401,541,618600,94695,0,lsharp_Ads_Ads,0.574420032,3265
DropBear.dot,true,12,17,13,3489,536,550353,85451,0,lsharp_Ads_Ads,0.853088237,3350
DropBear.dot,true,11,17,13,3258,497,659117,101095,0,lsharp_Ads_Ads,2.797627835,3383
DropBear.dot,true,10,17,13,3662,565,414300,68667,0,lsharp_Ads_Ads,0.785593038,3415
DropBear.dot,true,12,17,13,3345,531,526329,85383,0,lsharp_Ads_Ads,0.903175346,3444
DropBear.dot,true,13,17,13,3395,486,653142,101727,0,lsharp_Ads_Ads,0.910206142,3496
DropBear.dot,true,11,17,13,3380,532,561758,88945,0,lsharp_Ads_Ads,2.381344842,3528
DropBear.dot,true,11,17,13,3381,529,608182,95849,0,lsharp_Ads_Ads,0.917074708,3588
DropBear.dot,true,10,17,13,3076,449,663485,103902,0,lsharp_Ads_Ads,2.7753119010000002,3658
DropBear.dot,true,11,17,13,3436,542,569308,88840,0,lsharp_Ads_Ads,0.826172657,3743
DropBear.dot,true,11,17,13,3127,501,612493,96686,0,lsharp_Ads_Ads,2.612504448,3769
DropBear.dot,true,11,17,13,3302,516,576904,88421,0,lsharp_Ads_Ads,2.722466131,3806
DropBear.dot,true,9,17,13,3368,532,506081,84414,0,lsharp_Ads_Ads,2.109641708,3809
DropBear.dot,true,12,17,13,3429,526,557285,89782,0,lsharp_Ads_Ads,2.0488928179999997,3900
DropBear.dot,true,10,17,13,3541,541,584174,90717,0,lsharp_Ads_Ads,2.408850137,3980
DropBear.dot,true,11,17,13,3482,534,528801,82123,0,lsharp_Ads_Ads,0.855959514,4094
DropBear.dot,true,12,17,13,3428,530,611953,96046,0,lsharp_Ads_Ads,2.016130795,4179
DropBear.dot,true,10,17,13,3160,489,492640,81482,0,lsharp_Ads_Ads,0.808226349,4358
DropBear.dot,true,9,17,13,3388,537,421463,71185,0,lsharp_Ads_Ads,0.61542348,4370
DropBear.dot,true,10,17,13,3075,464,621183,98398,0,lsharp_Ads_Ads,2.575620069,4447
DropBear.dot,true,10,17,13,3012,475,635608,99172,0,lsharp_Ads_Ads,2.9177200880000003,4467
DropBear.dot,true,11,17,13,3465,512,526100,86540,0,lsharp_Ads_Ads,0.93988679,4535
DropBear.dot,true,11,17,13,3355,495,488064,81020,0,lsharp_Ads_Ads,2.732818997,4550
DropBear.dot,true,10,17,13,3327,523,523329,84391,0,lsharp_Ads_Ads,0.741322912,4588
DropBear.dot,true,12,17,13,3520,538,589830,92137,0,lsharp_Ads_Ads,0.828277215,4632
DropBear.dot,true,12,17,13,3516,540,568713,89614,0,lsharp_Ads_Ads,0.896951045,4646
DropBear.dot,true,9,17,13,3408,506,406411,67379,0,lsharp_Ads_Ads,2.127608233,4689
DropBear.dot,true,9,17,13,3517,546,503892,78924,0,lsharp_Ads_Ads,0.691079081,4782
DropBear.dot,true,10,17,13,3388,506,530777,80184,0,lsharp_Ads_Ads,2.142123943,4845
DropBear.dot,true,11,17,13,3188,505,634777,99880,0,lsharp_Ads_Ads,0.62354557,4948
DropBear.dot,true,11,17,13,3290,515,730410,108899,0,lsharp_Ads_Ads,2.927202109,5102
