model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,separation_rule,time,seed,tree_size
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10051841900008185,930,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1011100709999937,968,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10073273299985885,995,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.11836534899998696,1004,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10067786300010084,1005,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10057841000002554,1190,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10082855300015581,1205,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10079302200006168,1257,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09998961399992368,1320,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10899741399998675,1534,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1003165340000578,1541,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09998884399988128,1596,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10078950499996608,1607,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10055656700001236,1665,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.11378563400012354,1836,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1019263560001491,1989,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10132753300013064,2015,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10054106300003696,2143,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10117844399997011,2147,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10127429899989693,2199,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1067954530001316,2221,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10096850000013546,2263,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1000027999998565,2283,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09995718899995154,2365,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10066290400004618,2370,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10033855799997582,2408,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10004366999987724,2495,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10082004800005961,2528,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.0999953440000354,2554,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10064450100003342,2558,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09970439900007477,2561,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10102329200003624,2588,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.11475055999994765,2610,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10017463899998802,2619,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09951876800005266,2679,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10010281499990015,2773,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10000665400002617,2816,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10035734899997806,2950,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10033399000008103,2966,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10094073499999467,2969,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10032056599993666,2983,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1002393620001385,3044,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.0997466420001274,3101,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10064599099996485,3131,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10623217199986357,3147,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10084455700007311,3169,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09936353800003417,3209,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09993484100004935,3211,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10008682700004101,3213,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10090630400009104,3235,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1003472029999557,3265,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09972765699990305,3350,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09985338599994975,3383,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10028784899986931,3415,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.0998176919999878,3444,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10981305699988297,3496,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10077735400000165,3528,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10010252199981551,3588,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09935762899999645,3658,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10108806799985359,3743,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10057299000004605,3769,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10074172899999212,3806,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10053578900010507,3809,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10140320799996516,3900,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10135637400003361,3980,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1020444209998459,4094,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10801710499981709,4179,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10123857799999314,4358,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10011363100011295,4370,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09960332300011032,4447,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10026499900004637,4467,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09958559100005004,4535,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09999676699999327,4550,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10036850899996352,4588,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.1017754160000095,4632,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10050017799994748,4646,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10752175399989028,4689,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10030015500001355,4782,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10173282499999914,4845,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10115854400009994,4948,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.09995362300014676,5102,498
TCP_Windows8_Client,13,10,130,7,306,1490,0,0,ADS,SepSeq,0.10078240999996524,5409,498
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21736415500004114,81,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21047915200006173,100,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21322282299979634,158,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2129022479998639,216,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21286664800004473,245,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21055552100006025,359,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21196063200000026,366,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21260486000005585,470,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21041455199997472,560,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21008189700000912,578,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21916089900014413,580,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2099235900000167,597,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2086706590000631,661,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20879933199989864,689,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2120544729998528,692,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2205674099998305,783,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21272625000005974,818,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21067955799981064,879,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2124265679999553,930,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20934062200012704,968,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21108497099999113,995,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.22589058099993053,1004,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20921147400008522,1005,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20955210000010993,1190,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20742698099979862,1205,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20889725900019585,1257,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.22163638999995783,1320,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21238307600015105,1534,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21294437599999583,1541,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21233632000007674,1596,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2110029170000871,1607,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.22486517400011508,1665,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21288520799998878,1836,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2163429479999195,1989,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21294228200008547,2015,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2099408950000452,2143,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21867215500014936,2147,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20900154399987514,2199,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21257430200012095,2221,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2134361149999222,2263,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2115096549998725,2283,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21134050099999513,2365,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2123693060000278,2370,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21188149899990094,2408,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2121421740000642,2495,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21925082400002793,2528,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21039436099999875,2554,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20930305800015958,2558,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20897191099993506,2561,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20932184899993445,2588,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.22634970600006454,2610,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21146322599997802,2619,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21060818399996606,2679,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21222754099994745,2773,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21028864900017652,2816,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21176726299995607,2950,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.22523053700001583,2966,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21129599799996868,2969,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20969448400001056,2983,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20942298799991477,3044,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20922953000012967,3101,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20907676299998457,3131,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.22054492400002346,3147,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2116979549998632,3169,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21195384699990427,3209,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21238655299998754,3211,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21085691600001155,3213,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2121289419999357,3235,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21877932000006695,3265,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21320415900004264,3350,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21102856900006373,3383,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20899609499997496,3415,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2180168259999391,3444,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20863024499999483,3496,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21136399499982872,3528,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2115293169999859,3588,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21162703200002397,3658,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2202941429998191,3743,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20980351000002884,3769,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2107660759997998,3806,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2107280529999116,3809,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21170455199990101,3900,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21940848000008373,3980,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20933901700004753,4094,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20918476599990754,4179,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20885729700012234,4358,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2124530319999849,4370,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2185480410000764,4447,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21114102000001367,4467,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21181162400012,4535,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2103694740001174,4550,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21077067900000657,4588,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.23055831000010585,4632,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.2136573650000173,4646,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21080502699987846,4689,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.210057180999911,4782,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21923385800005235,4845,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.20861347899995053,4948,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21184126900016054,5102,605
TCP_Windows8_Client,13,10,130,7,406,1950,0,0,Nothing,ADS,0.21073500700003933,5409,605
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07627806300001794,81,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.2128852459998143,100,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07631345499999043,158,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19768715899999734,216,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07644056699996327,245,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19780593800010138,359,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07601301299996521,366,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.1961123050000424,470,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07566457899997658,560,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19572924199997033,578,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07688807799991082,580,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.20989604099986536,597,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07654748299978564,661,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.197973544999968,689,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07631452199984778,692,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19799800800001321,783,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.0761085589999766,818,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19823632600014207,879,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.0759317080000983,930,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.1958072390000325,968,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.0754578500000207,995,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19643592300008095,1004,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.08209774400006609,1005,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19969529499985583,1190,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07614668500013977,1205,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.1974387980001211,1257,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07614179400002286,1320,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.1985107269999844,1534,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07660101700002997,1541,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.20014648000005764,1596,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07631109299995842,1607,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.20604550799998833,1665,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07582413700015422,1836,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19681079699989823,1989,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07652692800002114,2015,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19823463900002025,2143,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07632780800008732,2147,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19854596799996216,2199,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07588321899993389,2221,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.21614003599984244,2263,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07618499299996984,2283,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.1984977990000516,2365,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07667566899999656,2370,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19657811000001857,2408,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07599028999993607,2495,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19568468300008135,2528,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07653804400001718,2554,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19799440199994933,2558,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07650936000004549,2561,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.20515691199989305,2588,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07677751300002456,2610,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19773843799998758,2619,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07632158800015532,2679,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19722088399998938,2773,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07559839900000043,2816,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19678841599989028,2950,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07547214099986377,2966,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19498160500006634,2969,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.0892526509999243,2983,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19941171000004942,3044,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07651988999987225,3101,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.1999541650000083,3131,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07665821900013725,3147,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19795046599983834,3169,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07630220099986218,3209,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19602721199998996,3211,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07601612899998145,3213,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.20257067800002915,3235,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07564327300019613,3265,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.1960844980001184,3350,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.0763236190000498,3383,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.20082840099985333,3415,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07686128099999223,3444,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19910613299998658,3496,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07615930700012541,3528,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19818796000004113,3588,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07679730400013796,3658,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.21210990200006563,3743,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07602435199987667,3769,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19673407499999485,3806,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.07556198900010713,3809,448
TCP_Windows8_Client,13,10,130,8,332,1652,0,0,SepSeq,ADS,0.19529177599997638,3900,563
TCP_Windows8_Client,13,10,130,7,284,1373,0,0,SepSeq,ADS,0.0764691470001253,3980,448
