model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_steps,learn_resets,test_steps,test_resets,extension_rule,separation_rule,time
LoesTarget,6,3,18,4,198,51,2830,461,ADS,ADS,0.34400
LoesTarget,6,3,18,3,202,52,2533,405,ADS,ADS,0.03100
LoesTarget,6,3,18,5,150,40,2842,459,ADS,ADS,0.02900
LoesTarget,6,3,18,4,187,49,2765,447,ADS,ADS,0.02900
LoesTarget,6,3,18,4,195,50,2841,458,ADS,ADS,0.01900
LoesTarget,6,3,18,5,172,45,2845,460,ADS,ADS,0.01700
LoesTarget,6,3,18,3,202,52,2587,419,ADS,ADS,0.01900
LoesTarget,6,3,18,5,150,40,2867,468,ADS,ADS,0.02100
LoesTarget,6,3,18,5,184,46,2879,468,ADS,ADS,0.02300
LoesTarget,6,3,18,5,168,45,2858,462,ADS,ADS,0.01600
LoesTarget,6,3,18,4,162,45,2827,459,ADS,ADS,0.01100
LoesTarget,6,3,18,4,185,48,2832,461,ADS,ADS,0.01000
LoesTarget,6,3,18,5,152,40,2862,463,ADS,ADS,0.00900
LoesTarget,6,3,18,4,201,52,2837,459,ADS,ADS,0.01400
LoesTarget,6,3,18,5,162,42,2881,468,ADS,ADS,0.01600
LoesTarget,6,3,18,5,160,42,2764,444,ADS,ADS,0.01500
LoesTarget,6,3,18,5,177,45,2784,447,ADS,ADS,0.01000
LoesTarget,6,3,18,5,176,45,2806,453,ADS,ADS,0.01100
LoesTarget,6,3,18,5,173,46,2901,469,ADS,ADS,0.00900
LoesTarget,6,3,18,5,186,48,2825,454,ADS,ADS,0.00900
LoesTarget,6,3,18,4,163,44,2897,472,ADS,ADS,0.00700
LoesTarget,6,3,18,5,161,42,2857,463,ADS,ADS,0.00900
LoesTarget,6,3,18,5,183,47,2896,465,ADS,ADS,0.01100
LoesTarget,6,3,18,5,175,46,2868,465,ADS,ADS,0.00800
LoesTarget,6,3,18,4,159,45,2875,466,ADS,ADS,0.00800
LoesTarget,6,3,18,5,151,40,2887,469,ADS,ADS,0.01100
LoesTarget,6,3,18,5,152,42,2790,450,ADS,ADS,0.01100
LoesTarget,6,3,18,5,163,45,2879,469,ADS,ADS,0.00900
LoesTarget,6,3,18,5,195,48,2858,461,ADS,ADS,0.00800
LoesTarget,6,3,18,5,174,44,2846,463,ADS,ADS,0.00600
LoesTarget,6,3,18,5,159,44,2802,453,ADS,ADS,0.00600
LoesTarget,6,3,18,5,176,46,2939,480,ADS,ADS,0.01000
LoesTarget,6,3,18,5,173,46,2880,467,ADS,ADS,0.01000
LoesTarget,6,3,18,5,142,39,2846,461,ADS,ADS,0.00700
LoesTarget,6,3,18,5,175,46,2872,464,ADS,ADS,0.01100
LoesTarget,6,3,18,5,174,46,2959,481,ADS,ADS,0.00900
LoesTarget,6,3,18,5,180,46,2790,453,ADS,ADS,0.01100
LoesTarget,6,3,18,5,163,44,2916,471,ADS,ADS,0.01200
LoesTarget,6,3,18,5,195,49,2881,469,ADS,ADS,0.01000
LoesTarget,6,3,18,5,140,39,2862,461,ADS,ADS,0.00900
LoesTarget,6,3,18,5,177,45,2897,472,ADS,ADS,0.01100
LoesTarget,6,3,18,5,155,44,2839,461,ADS,ADS,0.00900
LoesTarget,6,3,18,5,146,41,2909,474,ADS,ADS,0.00600
LoesTarget,6,3,18,5,142,39,2804,452,ADS,ADS,0.00600
LoesTarget,6,3,18,5,174,45,2793,450,ADS,ADS,0.00500
LoesTarget,6,3,18,5,176,46,2856,459,ADS,ADS,0.00600
LoesTarget,6,3,18,5,164,43,2761,445,ADS,ADS,0.00500
LoesTarget,6,3,18,4,168,45,2817,458,ADS,ADS,0.00600
LoesTarget,6,3,18,5,170,45,2938,476,ADS,ADS,0.00600
LoesTarget,6,3,18,5,162,43,2858,462,ADS,ADS,0.00400
LoesTarget,6,3,18,4,198,51,2810,455,ADS,ADS,0.00500
LoesTarget,6,3,18,5,160,42,2889,468,ADS,ADS,0.00400
LoesTarget,6,3,18,4,196,49,2774,445,ADS,ADS,0.00700
LoesTarget,6,3,18,4,207,53,2817,454,ADS,ADS,0.00600
LoesTarget,6,3,18,5,193,48,2869,465,ADS,ADS,0.00600
LoesTarget,6,3,18,5,150,41,2915,473,ADS,ADS,0.00500
LoesTarget,6,3,18,5,173,44,2824,459,ADS,ADS,0.00600
LoesTarget,6,3,18,4,165,46,2793,453,ADS,ADS,0.00300
LoesTarget,6,3,18,4,157,44,2852,462,ADS,ADS,0.00400
LoesTarget,6,3,18,5,177,45,2810,455,ADS,ADS,0.00400
LoesTarget,6,3,18,5,177,45,2851,464,ADS,ADS,0.00500
LoesTarget,6,3,18,5,166,44,2847,463,ADS,ADS,0.00600
LoesTarget,6,3,18,5,171,43,2849,463,ADS,ADS,0.00600
LoesTarget,6,3,18,5,175,44,2915,473,ADS,ADS,0.00500
LoesTarget,6,3,18,3,179,48,2575,413,ADS,ADS,0.00400
LoesTarget,6,3,18,5,152,41,2889,467,ADS,ADS,0.00400
LoesTarget,6,3,18,5,174,45,2798,452,ADS,ADS,0.00400
LoesTarget,6,3,18,4,168,45,2739,441,ADS,ADS,0.00400
LoesTarget,6,3,18,5,181,47,2878,466,ADS,ADS,0.00700
LoesTarget,6,3,18,5,189,49,2816,457,ADS,ADS,0.00600
LoesTarget,6,3,18,4,171,46,2853,462,ADS,ADS,0.00600
LoesTarget,6,3,18,5,180,46,2935,475,ADS,ADS,0.00400
LoesTarget,6,3,18,5,173,45,2817,454,ADS,ADS,0.00400
LoesTarget,6,3,18,5,170,45,2841,463,ADS,ADS,0.00400
LoesTarget,6,3,18,4,203,52,2797,452,ADS,ADS,0.00400
LoesTarget,6,3,18,5,168,43,2853,463,ADS,ADS,0.00400
LoesTarget,6,3,18,5,170,44,2834,461,ADS,ADS,0.00400
LoesTarget,6,3,18,4,201,51,2852,463,ADS,ADS,0.00400
LoesTarget,6,3,18,5,170,43,2929,475,ADS,ADS,0.00500
LoesTarget,6,3,18,4,201,51,2838,462,ADS,ADS,0.00300
LoesTarget,6,3,18,4,176,47,2858,463,ADS,ADS,0.00400
LoesTarget,6,3,18,5,156,42,2893,466,ADS,ADS,0.00400
LoesTarget,6,3,18,5,141,40,2927,474,ADS,ADS,0.00300
LoesTarget,6,3,18,5,161,42,2867,468,ADS,ADS,0.00300
LoesTarget,6,3,18,5,184,47,2858,463,ADS,ADS,0.00500
LoesTarget,6,3,18,5,177,47,2806,451,ADS,ADS,0.00300
LoesTarget,6,3,18,5,152,42,2826,458,ADS,ADS,0.00300
LoesTarget,6,3,18,4,194,51,2879,471,ADS,ADS,0.00300
LoesTarget,6,3,18,5,166,43,2859,467,ADS,ADS,0.00400
LoesTarget,6,3,18,4,184,49,2746,442,ADS,ADS,0.00400
LoesTarget,6,3,18,5,165,44,2848,462,ADS,ADS,0.00300
LoesTarget,6,3,18,4,191,50,2830,456,ADS,ADS,0.00300
LoesTarget,6,3,18,5,171,45,2814,455,ADS,ADS,0.00300
LoesTarget,6,3,18,5,179,46,2876,468,ADS,ADS,0.00300
LoesTarget,6,3,18,5,159,42,2892,470,ADS,ADS,0.00200
LoesTarget,6,3,18,5,164,43,2942,477,ADS,ADS,0.00400
LoesTarget,6,3,18,4,167,46,2799,453,ADS,ADS,0.00200
LoesTarget,6,3,18,5,149,41,2891,468,ADS,ADS,0.00400
LoesTarget,6,3,18,5,173,44,2903,469,ADS,ADS,0.00300
LoesTarget,6,3,18,4,198,50,2786,451,ADS,ADS,0.00300
LoesTarget,6,3,18,5,140,39,2772,445,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,151,42,2833,458,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,118,34,2785,452,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,137,37,2877,469,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,136,38,2772,444,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,147,40,2819,454,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,171,45,2833,461,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,152,43,2860,465,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,127,36,2895,474,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,158,43,2815,458,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,165,45,2845,462,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,145,40,2857,463,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,156,43,2858,461,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,148,42,2806,454,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,152,40,2836,463,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,143,40,2909,472,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,152,42,2825,461,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,155,42,2807,450,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,168,44,2803,452,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,159,43,2840,458,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,145,40,2855,463,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,147,41,2785,450,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,150,42,2798,453,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,140,38,2833,460,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,139,38,2887,468,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,141,39,2811,456,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,164,44,2808,454,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,3,166,45,2565,410,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,156,43,2852,463,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,147,41,2843,462,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,175,44,2844,458,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,141,40,2782,451,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,3,166,45,2501,397,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,139,38,2854,461,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,138,37,2888,466,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,133,37,2939,474,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,145,40,2877,468,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,148,42,2886,471,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,144,40,2775,447,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,159,42,2967,478,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,153,42,2745,439,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,179,48,2823,458,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,137,39,2881,470,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,140,39,2865,463,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,180,48,2890,467,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,129,37,2870,466,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,131,37,2827,458,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,151,41,2846,466,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,154,42,2784,449,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,144,40,2976,485,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,157,42,2871,466,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,151,42,2861,466,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,194,51,2822,457,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,3,166,45,2573,410,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,152,42,2861,466,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,132,37,2829,462,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,155,39,2784,452,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,159,43,2962,488,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,144,40,2864,465,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,3,166,45,2554,410,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,3,167,45,2624,422,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,137,37,2886,470,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,144,40,2790,449,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,167,45,2794,451,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,157,43,2776,447,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,152,42,2870,467,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,141,38,2837,462,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,162,44,2835,460,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,167,44,2883,470,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,173,45,2920,479,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,167,45,2813,456,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,138,40,2783,449,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,142,41,2826,460,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,155,41,2817,459,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,145,41,2903,470,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,152,42,2871,463,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,164,44,2792,450,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,159,44,2893,469,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,139,38,2854,462,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,3,167,45,2530,403,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,154,42,2902,472,ADS,SEPSEQ,0.00500
LoesTarget,6,3,18,5,136,38,2816,457,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,150,40,2807,453,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,158,43,2795,455,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,135,38,2903,473,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,145,40,2901,472,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,147,39,2894,473,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,188,50,2891,474,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,130,36,2820,457,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,153,40,2835,459,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,148,41,2847,459,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,150,41,2832,461,ADS,SEPSEQ,0.00400
LoesTarget,6,3,18,5,149,41,2855,467,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,4,180,48,2842,462,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,140,39,2854,464,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,5,145,40,2810,454,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,159,42,2854,462,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,145,40,2861,463,ADS,SEPSEQ,0.00200
LoesTarget,6,3,18,4,170,45,2827,463,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,176,43,2848,462,ADS,SEPSEQ,0.00300
LoesTarget,6,3,18,5,177,45,2837,459,NOTHING,ADS,0.00500
LoesTarget,6,3,18,5,168,45,2852,462,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,174,45,2939,475,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,145,39,2878,468,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,164,44,2835,458,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,165,43,2864,465,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,158,42,2880,470,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,158,44,2797,451,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,168,44,2846,463,NOTHING,ADS,0.00400
LoesTarget,6,3,18,3,147,41,2530,404,NOTHING,ADS,0.00200
LoesTarget,6,3,18,3,164,44,2535,404,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,142,39,2959,476,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,152,41,2887,466,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,165,45,2880,467,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,166,44,2883,472,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,159,43,2836,462,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,167,44,2862,463,NOTHING,ADS,0.00400
LoesTarget,6,3,18,5,159,42,2895,474,NOTHING,ADS,0.00500
LoesTarget,6,3,18,4,165,46,2804,457,NOTHING,ADS,0.00400
LoesTarget,6,3,18,5,182,46,2880,465,NOTHING,ADS,0.00400
LoesTarget,6,3,18,5,141,40,2876,467,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,193,50,2896,469,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,155,40,2885,469,NOTHING,ADS,0.00300
LoesTarget,6,3,18,4,217,55,2833,461,NOTHING,ADS,0.00300
LoesTarget,6,3,18,3,147,41,2594,419,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,158,44,2785,451,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,178,46,2803,451,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,158,44,2882,465,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,136,39,2786,452,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,171,43,2891,468,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,157,43,2781,448,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,180,48,2839,462,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,176,45,2853,463,NOTHING,ADS,0.00300
LoesTarget,6,3,18,3,147,41,2554,408,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,165,43,2867,462,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,155,41,2805,456,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,194,50,2851,467,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,158,41,2910,476,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,185,48,2867,467,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,148,41,2882,465,NOTHING,ADS,0.00400
LoesTarget,6,3,18,4,173,46,2890,469,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,176,47,2701,436,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,171,44,2901,477,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,162,43,2794,452,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,198,49,2853,468,NOTHING,ADS,0.00300
LoesTarget,6,3,18,4,216,55,2858,465,NOTHING,ADS,0.00300
LoesTarget,6,3,18,4,171,46,2922,475,NOTHING,ADS,0.00300
LoesTarget,6,3,18,3,147,41,2537,407,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,164,45,2975,485,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,155,41,2855,463,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,133,38,2889,467,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,164,44,2823,458,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,152,40,2858,466,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,172,45,2870,466,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,155,42,2782,448,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,159,42,2877,466,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,151,40,2858,464,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,181,48,2904,473,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,138,38,2879,466,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,187,48,2891,469,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,208,51,2889,471,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,182,47,2806,454,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,151,41,2801,455,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,166,45,2815,456,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,167,44,2829,459,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,195,49,2853,463,NOTHING,ADS,0.00300
LoesTarget,6,3,18,4,158,44,2797,449,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,148,40,2962,482,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,151,42,2877,467,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,163,45,2861,468,NOTHING,ADS,0.00300
LoesTarget,6,3,18,4,191,49,2851,461,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,154,42,2833,462,NOTHING,ADS,0.00300
LoesTarget,6,3,18,4,158,42,2936,482,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,154,41,2883,464,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,137,38,2784,449,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,201,52,2836,462,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,152,41,2856,464,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,168,45,2839,464,NOTHING,ADS,0.00300
LoesTarget,6,3,18,4,179,47,2794,450,NOTHING,ADS,0.00200
LoesTarget,6,3,18,3,147,41,2554,408,NOTHING,ADS,0.00400
LoesTarget,6,3,18,4,194,50,2817,456,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,155,41,2888,466,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,189,48,2916,475,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,195,50,2822,456,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,155,42,2850,461,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,216,55,2882,470,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,144,40,2873,466,NOTHING,ADS,0.00200
LoesTarget,6,3,18,3,164,44,2556,408,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,155,42,2892,472,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,182,47,2844,459,NOTHING,ADS,0.00200
LoesTarget,6,3,18,4,187,48,2840,460,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,138,40,2843,461,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,163,42,2808,451,NOTHING,ADS,0.00300
LoesTarget,6,3,18,4,205,52,2797,454,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,154,42,2916,476,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,178,46,2840,460,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,165,43,2821,457,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,175,45,2849,460,NOTHING,ADS,0.00300
LoesTarget,6,3,18,5,148,40,2832,460,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,155,42,2888,470,NOTHING,ADS,0.00200
LoesTarget,6,3,18,5,121,34,2789,451,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,137,38,2935,476,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,123,35,2835,460,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,125,35,2942,481,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,132,37,2850,464,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,141,40,2819,453,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,138,38,2882,464,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,3,153,40,2620,422,NOTHING,SEPSEQ,0.00100
LoesTarget,6,3,18,5,128,37,2836,459,NOTHING,SEPSEQ,0.00100
LoesTarget,6,3,18,5,139,40,2769,449,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,130,37,2849,464,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,140,39,2829,459,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,135,37,2902,472,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,124,35,2874,469,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,139,39,2935,477,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,136,39,2837,461,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,129,36,2867,464,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,134,38,2834,459,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,137,37,2852,462,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,127,36,2937,475,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,134,38,2913,472,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,4,145,41,2888,469,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,130,37,2916,475,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,139,39,2863,462,NOTHING,SEPSEQ,0.00300
LoesTarget,6,3,18,5,142,40,2844,461,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,141,38,2844,460,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,120,34,2824,459,NOTHING,SEPSEQ,0.00300
LoesTarget,6,3,18,5,148,41,2812,454,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,131,36,2846,462,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,133,38,2828,453,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,130,37,2846,459,NOTHING,SEPSEQ,0.00400
LoesTarget,6,3,18,5,130,37,2904,472,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,121,34,2849,462,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,127,36,2847,465,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,126,37,2844,460,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,132,38,2888,469,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,127,36,2866,464,NOTHING,SEPSEQ,0.00100
LoesTarget,6,3,18,5,141,40,2829,454,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,126,36,2882,471,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,138,38,2870,467,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,125,36,2868,467,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,135,38,2794,447,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,120,34,2861,462,NOTHING,SEPSEQ,0.00100
LoesTarget,6,3,18,5,140,39,2839,464,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,127,37,2817,459,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,134,38,2860,462,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,132,37,2875,467,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,147,41,2797,451,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,143,39,2812,455,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,5,138,39,2846,460,NOTHING,SEPSEQ,0.00200
LoesTarget,6,3,18,3,154,40,2540,406,NOTHING,SEPSEQ,0.00100
LoesTarget,6,3,18,5,133,38,2842,458,NOTHING,SEPSEQ,0.00200
